Id,carat,price,x,y,z
6150,1.304011,6789.4395,7.0717607,7.162135,4.445699
6151,0.74,2800,5.74,5.68,3.59
6152,0.74,2800,5.74,5.68,3.59
6153,0.74,2800,5.74,5.68,3.59
6154,0.74,2800,5.74,5.68,3.59
6155,0.74,2800,5.74,5.68,3.59
6156,0.74,2800,5.74,5.68,3.59
6157,0.74,2800,5.74,5.68,3.59
6158,0.74,2800,5.74,5.68,3.59
6159,0.74,2800,5.74,5.68,3.59
6160,1.214011,6789.4395,6.8617606,6.822135,4.295699
6161,0.79,2800,5.92,5.95,3.67
6162,0.79,2800,5.92,5.95,3.67
6163,0.79,2800,5.92,5.95,3.67
6164,0.79,2800,5.92,5.95,3.67
6165,0.79,2800,5.92,5.95,3.67
6166,0.79,2800,5.92,5.95,3.67
6167,0.79,2800,5.92,5.95,3.67
6168,0.79,2800,5.92,5.95,3.67
6169,0.79,2800,5.92,5.95,3.67
6170,1.264011,6789.4395,7.041761,7.092135,4.375699
6171,0.61,2800,5.43,5.45,3.39
6172,0.61,2800,5.43,5.45,3.39
6173,0.61,2800,5.43,5.45,3.39
6174,0.61,2800,5.43,5.45,3.39
6175,0.61,2800,5.43,5.45,3.39
6176,0.61,2800,5.43,5.45,3.39
6177,0.61,2800,5.43,5.45,3.39
6178,0.61,2800,5.43,5.45,3.39
6179,0.61,2800,5.43,5.45,3.39
6180,1.0840111,6789.4395,6.5517607,6.592135,4.0956993
6181,0.76,2800,5.89,5.8,3.46
6182,0.76,2800,5.89,5.8,3.46
6183,0.76,2800,5.89,5.8,3.46
6184,0.76,2800,5.89,5.8,3.46
6185,0.76,2800,5.89,5.8,3.46
6186,0.76,2800,5.89,5.8,3.46
6187,0.76,2800,5.89,5.8,3.46
6188,0.76,2800,5.89,5.8,3.46
6189,0.76,2800,5.89,5.8,3.46
6190,1.2340109,6789.4395,7.0117607,6.9421353,4.165699
6191,0.96,2801,6.37,6.41,3.88
6192,0.96,2801,6.37,6.41,3.88
6193,0.96,2801,6.37,6.41,3.88
6194,0.96,2801,6.37,6.41,3.88
6195,0.96,2801,6.37,6.41,3.88
6196,0.96,2801,6.37,6.41,3.88
6197,0.96,2801,6.37,6.41,3.88
6198,0.96,2801,6.37,6.41,3.88
6199,0.96,2801,6.37,6.41,3.88
6200,1.434011,6790.4395,7.4917607,7.552135,4.585699
6201,0.73,2801,5.8,5.76,3.61
6202,0.73,2801,5.8,5.76,3.61
6203,0.73,2801,5.8,5.76,3.61
6204,0.73,2801,5.8,5.76,3.61
6205,0.73,2801,5.8,5.76,3.61
6206,0.73,2801,5.8,5.76,3.61
6207,0.73,2801,5.8,5.76,3.61
6208,0.73,2801,5.8,5.76,3.61
6209,0.73,2801,5.8,5.76,3.61
6210,1.204011,6790.4395,6.921761,6.9021354,4.315699
6211,0.73,2801,5.76,5.7,3.59
6212,0.73,2801,5.76,5.7,3.59
6213,0.73,2801,5.76,5.7,3.59
6214,0.73,2801,5.76,5.7,3.59
6215,0.73,2801,5.76,5.7,3.59
6216,0.73,2801,5.76,5.7,3.59
6217,0.73,2801,5.76,5.7,3.59
6218,0.73,2801,5.76,5.7,3.59
6219,0.73,2801,5.76,5.7,3.59
6220,1.204011,6790.4395,6.881761,6.842135,4.295699
6221,0.75,2801,5.93,5.96,3.59
6222,0.75,2801,5.93,5.96,3.59
6223,0.75,2801,5.93,5.96,3.59
6224,0.75,2801,5.93,5.96,3.59
6225,0.75,2801,5.93,5.96,3.59
6226,0.75,2801,5.93,5.96,3.59
6227,0.75,2801,5.93,5.96,3.59
6228,0.75,2801,5.93,5.96,3.59
6229,0.75,2801,5.93,5.96,3.59
6230,1.224011,6790.4395,7.0517607,7.102135,4.295699
6231,0.71,2801,5.7,5.67,3.53
6232,0.71,2801,5.7,5.67,3.53
6233,0.71,2801,5.7,5.67,3.53
6234,0.71,2801,5.7,5.67,3.53
6235,0.71,2801,5.7,5.67,3.53
6236,0.71,2801,5.7,5.67,3.53
6237,0.71,2801,5.7,5.67,3.53
6238,0.71,2801,5.7,5.67,3.53
6239,0.71,2801,5.7,5.67,3.53
6240,1.184011,6790.4395,6.8217607,6.812135,4.235699
6241,0.71,2801,5.9,5.87,3.4
6242,0.71,2801,5.9,5.87,3.4
6243,0.71,2801,5.9,5.87,3.4
6244,0.71,2801,5.9,5.87,3.4
6245,0.71,2801,5.9,5.87,3.4
6246,0.71,2801,5.9,5.87,3.4
6247,0.71,2801,5.9,5.87,3.4
6248,0.71,2801,5.9,5.87,3.4
6249,0.71,2801,5.9,5.87,3.4
6250,1.184011,6790.4395,7.021761,7.012135,4.105699
6251,0.71,2801,5.64,5.61,3.59
6252,0.71,2801,5.64,5.61,3.59
6253,0.71,2801,5.64,5.61,3.59
6254,0.71,2801,5.64,5.61,3.59
6255,0.71,2801,5.64,5.61,3.59
6256,0.71,2801,5.64,5.61,3.59
6257,0.71,2801,5.64,5.61,3.59
6258,0.71,2801,5.64,5.61,3.59
6259,0.71,2801,5.64,5.61,3.59
6260,1.184011,6790.4395,6.7617607,6.7521353,4.295699
6261,0.71,2801,5.69,5.64,3.56
6262,0.71,2801,5.69,5.64,3.56
6263,0.71,2801,5.69,5.64,3.56
6264,0.71,2801,5.69,5.64,3.56
6265,0.71,2801,5.69,5.64,3.56
6266,0.71,2801,5.69,5.64,3.56
6267,0.71,2801,5.69,5.64,3.56
6268,0.71,2801,5.69,5.64,3.56
6269,0.71,2801,5.69,5.64,3.56
6270,1.184011,6790.4395,6.811761,6.782135,4.265699
6271,1.04,2801,6.46,6.41,4
6272,1.04,2801,6.46,6.41,4
6273,1.04,2801,6.46,6.41,4
6274,1.04,2801,6.46,6.41,4
6275,1.04,2801,6.46,6.41,4
6276,1.04,2801,6.46,6.41,4
6277,1.04,2801,6.46,6.41,4
6278,1.04,2801,6.46,6.41,4
6279,1.04,2801,6.46,6.41,4
6280,1.5140109,6790.4395,7.581761,7.552135,4.705699
6281,1,2801,6.45,6.34,3.98
6282,1,2801,6.45,6.34,3.98
6283,1,2801,6.45,6.34,3.98
6284,1,2801,6.45,6.34,3.98
6285,1,2801,6.45,6.34,3.98
6286,1,2801,6.45,6.34,3.98
6287,1,2801,6.45,6.34,3.98
6288,1,2801,6.45,6.34,3.98
6289,1,2801,6.45,6.34,3.98
6290,1.474011,6790.4395,7.5717607,7.4821353,4.685699
6291,0.87,2802,6.19,6.23,3.72
6292,0.87,2802,6.19,6.23,3.72
6293,0.87,2802,6.19,6.23,3.72
6294,0.87,2802,6.19,6.23,3.72
6295,0.87,2802,6.19,6.23,3.72
6296,0.87,2802,6.19,6.23,3.72
6297,0.87,2802,6.19,6.23,3.72
6298,0.87,2802,6.19,6.23,3.72
6299,0.87,2802,6.19,6.23,3.72
6300,1.3440111,6791.4395,7.311761,7.372135,4.425699
6301,0.53,2802,5.22,5.25,3.24
6302,0.53,2802,5.22,5.25,3.24
6303,0.53,2802,5.22,5.25,3.24
6304,0.53,2802,5.22,5.25,3.24
6305,0.53,2802,5.22,5.25,3.24
6306,0.53,2802,5.22,5.25,3.24
6307,0.53,2802,5.22,5.25,3.24
6308,0.53,2802,5.22,5.25,3.24
6309,0.53,2802,5.22,5.25,3.24
6310,1.0040109,6791.4395,6.3417606,6.392135,3.945699
6311,0.72,2802,5.79,5.61,3.59
6312,0.72,2802,5.79,5.61,3.59
6313,0.72,2802,5.79,5.61,3.59
6314,0.72,2802,5.79,5.61,3.59
6315,0.72,2802,5.79,5.61,3.59
6316,0.72,2802,5.79,5.61,3.59
6317,0.72,2802,5.79,5.61,3.59
6318,0.72,2802,5.79,5.61,3.59
6319,0.72,2802,5.79,5.61,3.59
6320,1.194011,6791.4395,6.911761,6.7521353,4.295699
6321,0.72,2802,5.83,5.7,3.6
6322,0.72,2802,5.83,5.7,3.6
6323,0.72,2802,5.83,5.7,3.6
6324,0.72,2802,5.83,5.7,3.6
6325,0.72,2802,5.83,5.7,3.6
6326,0.72,2802,5.83,5.7,3.6
6327,0.72,2802,5.83,5.7,3.6
6328,0.72,2802,5.83,5.7,3.6
6329,0.72,2802,5.83,5.7,3.6
6330,1.194011,6791.4395,6.951761,6.842135,4.305699
6331,0.7,2803,5.63,5.65,3.55
6332,0.7,2803,5.63,5.65,3.55
6333,0.7,2803,5.63,5.65,3.55
6334,0.7,2803,5.63,5.65,3.55
6335,0.7,2803,5.63,5.65,3.55
6336,0.7,2803,5.63,5.65,3.55
6337,0.7,2803,5.63,5.65,3.55
6338,0.7,2803,5.63,5.65,3.55
6339,0.7,2803,5.63,5.65,3.55
6340,1.174011,6792.4395,6.751761,6.7921352,4.255699
6341,0.74,2803,5.74,5.79,3.66
6342,0.74,2803,5.74,5.79,3.66
6343,0.74,2803,5.74,5.79,3.66
6344,0.74,2803,5.74,5.79,3.66
6345,0.74,2803,5.74,5.79,3.66
6346,0.74,2803,5.74,5.79,3.66
6347,0.74,2803,5.74,5.79,3.66
6348,0.74,2803,5.74,5.79,3.66
6349,0.74,2803,5.74,5.79,3.66
6350,1.214011,6792.4395,6.8617606,6.932135,4.3656993
6351,0.71,2803,5.75,5.71,3.51
6352,0.71,2803,5.75,5.71,3.51
6353,0.71,2803,5.75,5.71,3.51
6354,0.71,2803,5.75,5.71,3.51
6355,0.71,2803,5.75,5.71,3.51
6356,0.71,2803,5.75,5.71,3.51
6357,0.71,2803,5.75,5.71,3.51
6358,0.71,2803,5.75,5.71,3.51
6359,0.71,2803,5.75,5.71,3.51
6360,1.184011,6792.4395,6.871761,6.852135,4.215699
6361,0.73,2803,5.84,5.89,3.55
6362,0.73,2803,5.84,5.89,3.55
6363,0.73,2803,5.84,5.89,3.55
6364,0.73,2803,5.84,5.89,3.55
6365,0.73,2803,5.84,5.89,3.55
6366,0.73,2803,5.84,5.89,3.55
6367,0.73,2803,5.84,5.89,3.55
6368,0.73,2803,5.84,5.89,3.55
6369,0.73,2803,5.84,5.89,3.55
6370,1.204011,6792.4395,6.961761,7.032135,4.255699
6371,0.7,2803,5.56,5.59,3.63
6372,0.7,2803,5.56,5.59,3.63
6373,0.7,2803,5.56,5.59,3.63
6374,0.7,2803,5.56,5.59,3.63
6375,0.7,2803,5.56,5.59,3.63
6376,0.7,2803,5.56,5.59,3.63
6377,0.7,2803,5.56,5.59,3.63
6378,0.7,2803,5.56,5.59,3.63
6379,0.7,2803,5.56,5.59,3.63
6380,1.174011,6792.4395,6.681761,6.7321353,4.335699
6381,0.71,2803,5.7,5.67,3.56
6382,0.71,2803,5.7,5.67,3.56
6383,0.71,2803,5.7,5.67,3.56
6384,0.71,2803,5.7,5.67,3.56
6385,0.71,2803,5.7,5.67,3.56
6386,0.71,2803,5.7,5.67,3.56
6387,0.71,2803,5.7,5.67,3.56
6388,0.71,2803,5.7,5.67,3.56
6389,0.71,2803,5.7,5.67,3.56
6390,1.184011,6792.4395,6.8217607,6.812135,4.265699
6391,0.71,2803,5.85,5.81,3.38
6392,0.71,2803,5.85,5.81,3.38
6393,0.71,2803,5.85,5.81,3.38
6394,0.71,2803,5.85,5.81,3.38
6395,0.71,2803,5.85,5.81,3.38
6396,0.71,2803,5.85,5.81,3.38
6397,0.71,2803,5.85,5.81,3.38
6398,0.71,2803,5.85,5.81,3.38
6399,0.71,2803,5.85,5.81,3.38
6400,1.184011,6792.4395,6.9717607,6.952135,4.085699
6401,0.71,2803,5.7,5.65,3.54
6402,0.71,2803,5.7,5.65,3.54
6403,0.71,2803,5.7,5.65,3.54
6404,0.71,2803,5.7,5.65,3.54
6405,0.71,2803,5.7,5.65,3.54
6406,0.71,2803,5.7,5.65,3.54
6407,0.71,2803,5.7,5.65,3.54
6408,0.71,2803,5.7,5.65,3.54
6409,0.71,2803,5.7,5.65,3.54
6410,1.184011,6792.4395,6.8217607,6.7921352,4.245699
6411,0.77,2803,5.93,5.88,3.62
6412,0.77,2803,5.93,5.88,3.62
6413,0.77,2803,5.93,5.88,3.62
6414,0.77,2803,5.93,5.88,3.62
6415,0.77,2803,5.93,5.88,3.62
6416,0.77,2803,5.93,5.88,3.62
6417,0.77,2803,5.93,5.88,3.62
6418,0.77,2803,5.93,5.88,3.62
6419,0.77,2803,5.93,5.88,3.62
6420,1.2440109,6792.4395,7.0517607,7.0221353,4.325699
6421,0.71,2803,5.81,5.77,3.47
6422,0.71,2803,5.81,5.77,3.47
6423,0.71,2803,5.81,5.77,3.47
6424,0.71,2803,5.81,5.77,3.47
6425,0.71,2803,5.81,5.77,3.47
6426,0.71,2803,5.81,5.77,3.47
6427,0.71,2803,5.81,5.77,3.47
6428,0.71,2803,5.81,5.77,3.47
6429,0.71,2803,5.81,5.77,3.47
6430,1.184011,6792.4395,6.931761,6.912135,4.175699
6431,0.78,2803,6.03,5.95,3.64
6432,0.78,2803,6.03,5.95,3.64
6433,0.78,2803,6.03,5.95,3.64
6434,0.78,2803,6.03,5.95,3.64
6435,0.78,2803,6.03,5.95,3.64
6436,0.78,2803,6.03,5.95,3.64
6437,0.78,2803,6.03,5.95,3.64
6438,0.78,2803,6.03,5.95,3.64
6439,0.78,2803,6.03,5.95,3.64
6440,1.2540109,6792.4395,7.151761,7.092135,4.3456993
6441,0.71,2803,5.66,5.64,3.59
6442,0.71,2803,5.66,5.64,3.59
6443,0.71,2803,5.66,5.64,3.59
6444,0.71,2803,5.66,5.64,3.59
6445,0.71,2803,5.66,5.64,3.59
6446,0.71,2803,5.66,5.64,3.59
6447,0.71,2803,5.66,5.64,3.59
6448,0.71,2803,5.66,5.64,3.59
6449,0.71,2803,5.66,5.64,3.59
6450,1.184011,6792.4395,6.7817607,6.782135,4.295699
6451,0.91,2803,6.21,6.15,3.85
6452,0.91,2803,6.21,6.15,3.85
6453,0.91,2803,6.21,6.15,3.85
6454,0.91,2803,6.21,6.15,3.85
6455,0.91,2803,6.21,6.15,3.85
6456,0.91,2803,6.21,6.15,3.85
6457,0.91,2803,6.21,6.15,3.85
6458,0.91,2803,6.21,6.15,3.85
6459,0.91,2803,6.21,6.15,3.85
6460,1.384011,6792.4395,7.331761,7.2921352,4.555699
6461,0.71,2804,5.62,5.66,3.6
6462,0.71,2804,5.62,5.66,3.6
6463,0.71,2804,5.62,5.66,3.6
6464,0.71,2804,5.62,5.66,3.6
6465,0.71,2804,5.62,5.66,3.6
6466,0.71,2804,5.62,5.66,3.6
6467,0.71,2804,5.62,5.66,3.6
6468,0.71,2804,5.62,5.66,3.6
6469,0.71,2804,5.62,5.66,3.6
6470,1.184011,6793.4395,6.7417607,6.802135,4.305699
6471,0.71,2804,5.66,5.68,3.63
6472,0.71,2804,5.66,5.68,3.63
6473,0.71,2804,5.66,5.68,3.63
6474,0.71,2804,5.66,5.68,3.63
6475,0.71,2804,5.66,5.68,3.63
6476,0.71,2804,5.66,5.68,3.63
6477,0.71,2804,5.66,5.68,3.63
6478,0.71,2804,5.66,5.68,3.63
6479,0.71,2804,5.66,5.68,3.63
6480,1.184011,6793.4395,6.7817607,6.822135,4.335699
6481,0.8,2804,5.88,5.96,3.7
6482,0.8,2804,5.88,5.96,3.7
6483,0.8,2804,5.88,5.96,3.7
6484,0.8,2804,5.88,5.96,3.7
6485,0.8,2804,5.88,5.96,3.7
6486,0.8,2804,5.88,5.96,3.7
6487,0.8,2804,5.88,5.96,3.7
6488,0.8,2804,5.88,5.96,3.7
6489,0.8,2804,5.88,5.96,3.7
6490,1.274011,6793.4395,7.001761,7.102135,4.4056993
6491,0.7,2804,5.69,5.73,3.56
6492,0.7,2804,5.69,5.73,3.56
6493,0.7,2804,5.69,5.73,3.56
6494,0.7,2804,5.69,5.73,3.56
6495,0.7,2804,5.69,5.73,3.56
6496,0.7,2804,5.69,5.73,3.56
6497,0.7,2804,5.69,5.73,3.56
6498,0.7,2804,5.69,5.73,3.56
6499,0.7,2804,5.69,5.73,3.56
6500,1.174011,6793.4395,6.811761,6.872135,4.265699
6501,0.72,2804,5.74,5.77,3.55
6502,0.72,2804,5.74,5.77,3.55
6503,0.72,2804,5.74,5.77,3.55
6504,0.72,2804,5.74,5.77,3.55
6505,0.72,2804,5.74,5.77,3.55
6506,0.72,2804,5.74,5.77,3.55
6507,0.72,2804,5.74,5.77,3.55
6508,0.72,2804,5.74,5.77,3.55
6509,0.72,2804,5.74,5.77,3.55
6510,1.194011,6793.4395,6.8617606,6.912135,4.255699
6511,0.72,2804,5.75,5.7,3.56
6512,0.72,2804,5.75,5.7,3.56
6513,0.72,2804,5.75,5.7,3.56
6514,0.72,2804,5.75,5.7,3.56
6515,0.72,2804,5.75,5.7,3.56
6516,0.72,2804,5.75,5.7,3.56
6517,0.72,2804,5.75,5.7,3.56
6518,0.72,2804,5.75,5.7,3.56
6519,0.72,2804,5.75,5.7,3.56
6520,1.194011,6793.4395,6.871761,6.842135,4.265699
6521,0.82,2804,6.01,6.08,3.72
6522,0.82,2804,6.01,6.08,3.72
6523,0.82,2804,6.01,6.08,3.72
6524,0.82,2804,6.01,6.08,3.72
6525,0.82,2804,6.01,6.08,3.72
6526,0.82,2804,6.01,6.08,3.72
6527,0.82,2804,6.01,6.08,3.72
6528,0.82,2804,6.01,6.08,3.72
6529,0.82,2804,6.01,6.08,3.72
6530,1.294011,6793.4395,7.131761,7.222135,4.425699
6531,0.7,2804,5.68,5.7,3.47
6532,0.7,2804,5.68,5.7,3.47
6533,0.7,2804,5.68,5.7,3.47
6534,0.7,2804,5.68,5.7,3.47
6535,0.7,2804,5.68,5.7,3.47
6536,0.7,2804,5.68,5.7,3.47
6537,0.7,2804,5.68,5.7,3.47
6538,0.7,2804,5.68,5.7,3.47
6539,0.7,2804,5.68,5.7,3.47
6540,1.174011,6793.4395,6.8017607,6.842135,4.175699
6541,0.72,2804,5.74,5.77,3.58
6542,0.72,2804,5.74,5.77,3.58
6543,0.72,2804,5.74,5.77,3.58
6544,0.72,2804,5.74,5.77,3.58
6545,0.72,2804,5.74,5.77,3.58
6546,0.72,2804,5.74,5.77,3.58
6547,0.72,2804,5.74,5.77,3.58
6548,0.72,2804,5.74,5.77,3.58
6549,0.72,2804,5.74,5.77,3.58
6550,1.194011,6793.4395,6.8617606,6.912135,4.285699
6551,0.72,2804,5.77,5.8,3.56
6552,0.72,2804,5.77,5.8,3.56
6553,0.72,2804,5.77,5.8,3.56
6554,0.72,2804,5.77,5.8,3.56
6555,0.72,2804,5.77,5.8,3.56
6556,0.72,2804,5.77,5.8,3.56
6557,0.72,2804,5.77,5.8,3.56
6558,0.72,2804,5.77,5.8,3.56
6559,0.72,2804,5.77,5.8,3.56
6560,1.194011,6793.4395,6.891761,6.9421353,4.265699
6561,0.9,2804,5.93,5.84,3.96
6562,0.9,2804,5.93,5.84,3.96
6563,0.9,2804,5.93,5.84,3.96
6564,0.9,2804,5.93,5.84,3.96
6565,0.9,2804,5.93,5.84,3.96
6566,0.9,2804,5.93,5.84,3.96
6567,0.9,2804,5.93,5.84,3.96
6568,0.9,2804,5.93,5.84,3.96
6569,0.9,2804,5.93,5.84,3.96
6570,1.374011,6793.4395,7.0517607,6.9821353,4.665699
6571,0.74,2805,5.85,5.78,3.59
6572,0.74,2805,5.85,5.78,3.59
6573,0.74,2805,5.85,5.78,3.59
6574,0.74,2805,5.85,5.78,3.59
6575,0.74,2805,5.85,5.78,3.59
6576,0.74,2805,5.85,5.78,3.59
6577,0.74,2805,5.85,5.78,3.59
6578,0.74,2805,5.85,5.78,3.59
6579,0.74,2805,5.85,5.78,3.59
6580,1.214011,6794.4395,6.9717607,6.9221354,4.295699
6581,0.74,2805,5.8,5.77,3.58
6582,0.74,2805,5.8,5.77,3.58
6583,0.74,2805,5.8,5.77,3.58
6584,0.74,2805,5.8,5.77,3.58
6585,0.74,2805,5.8,5.77,3.58
6586,0.74,2805,5.8,5.77,3.58
6587,0.74,2805,5.8,5.77,3.58
6588,0.74,2805,5.8,5.77,3.58
6589,0.74,2805,5.8,5.77,3.58
6590,1.214011,6794.4395,6.921761,6.912135,4.285699
6591,0.73,2805,5.77,5.81,3.58
6592,0.73,2805,5.77,5.81,3.58
6593,0.73,2805,5.77,5.81,3.58
6594,0.73,2805,5.77,5.81,3.58
6595,0.73,2805,5.77,5.81,3.58
6596,0.73,2805,5.77,5.81,3.58
6597,0.73,2805,5.77,5.81,3.58
6598,0.73,2805,5.77,5.81,3.58
6599,0.73,2805,5.77,5.81,3.58
6600,1.204011,6794.4395,6.891761,6.952135,4.285699
6601,0.57,2805,5.34,5.43,3.16
6602,0.57,2805,5.34,5.43,3.16
6603,0.57,2805,5.34,5.43,3.16
6604,0.57,2805,5.34,5.43,3.16
6605,0.57,2805,5.34,5.43,3.16
6606,0.57,2805,5.34,5.43,3.16
6607,0.57,2805,5.34,5.43,3.16
6608,0.57,2805,5.34,5.43,3.16
6609,0.57,2805,5.34,5.43,3.16
6610,1.044011,6794.4395,6.461761,6.572135,3.865699
6611,0.73,2805,5.75,5.7,3.58
6612,0.73,2805,5.75,5.7,3.58
6613,0.73,2805,5.75,5.7,3.58
6614,0.73,2805,5.75,5.7,3.58
6615,0.73,2805,5.75,5.7,3.58
6616,0.73,2805,5.75,5.7,3.58
6617,0.73,2805,5.75,5.7,3.58
6618,0.73,2805,5.75,5.7,3.58
6619,0.73,2805,5.75,5.7,3.58
6620,1.204011,6794.4395,6.871761,6.842135,4.285699
6621,0.72,2805,5.74,5.7,3.59
6622,0.72,2805,5.74,5.7,3.59
6623,0.72,2805,5.74,5.7,3.59
6624,0.72,2805,5.74,5.7,3.59
6625,0.72,2805,5.74,5.7,3.59
6626,0.72,2805,5.74,5.7,3.59
6627,0.72,2805,5.74,5.7,3.59
6628,0.72,2805,5.74,5.7,3.59
6629,0.72,2805,5.74,5.7,3.59
6630,1.194011,6794.4395,6.8617606,6.842135,4.295699
6631,0.74,2805,5.82,5.75,3.53
6632,0.74,2805,5.82,5.75,3.53
6633,0.74,2805,5.82,5.75,3.53
6634,0.74,2805,5.82,5.75,3.53
6635,0.74,2805,5.82,5.75,3.53
6636,0.74,2805,5.82,5.75,3.53
6637,0.74,2805,5.82,5.75,3.53
6638,0.74,2805,5.82,5.75,3.53
6639,0.74,2805,5.82,5.75,3.53
6640,1.214011,6794.4395,6.941761,6.892135,4.235699
6641,0.82,2805,5.92,5.89,3.78
6642,0.82,2805,5.92,5.89,3.78
6643,0.82,2805,5.92,5.89,3.78
6644,0.82,2805,5.92,5.89,3.78
6645,0.82,2805,5.92,5.89,3.78
6646,0.82,2805,5.92,5.89,3.78
6647,0.82,2805,5.92,5.89,3.78
6648,0.82,2805,5.92,5.89,3.78
6649,0.82,2805,5.92,5.89,3.78
6650,1.294011,6794.4395,7.041761,7.032135,4.485699
6651,0.81,2806,5.89,5.94,3.69
6652,0.81,2806,5.89,5.94,3.69
6653,0.81,2806,5.89,5.94,3.69
6654,0.81,2806,5.89,5.94,3.69
6655,0.81,2806,5.89,5.94,3.69
6656,0.81,2806,5.89,5.94,3.69
6657,0.81,2806,5.89,5.94,3.69
6658,0.81,2806,5.89,5.94,3.69
6659,0.81,2806,5.89,5.94,3.69
6660,1.284011,6795.4395,7.0117607,7.082135,4.395699
6661,0.75,2806,5.85,5.9,3.56
6662,0.75,2806,5.85,5.9,3.56
6663,0.75,2806,5.85,5.9,3.56
6664,0.75,2806,5.85,5.9,3.56
6665,0.75,2806,5.85,5.9,3.56
6666,0.75,2806,5.85,5.9,3.56
6667,0.75,2806,5.85,5.9,3.56
6668,0.75,2806,5.85,5.9,3.56
6669,0.75,2806,5.85,5.9,3.56
6670,1.224011,6795.4395,6.9717607,7.0421352,4.265699
6671,0.7,2806,5.72,5.74,3.53
6672,0.7,2806,5.72,5.74,3.53
6673,0.7,2806,5.72,5.74,3.53
6674,0.7,2806,5.72,5.74,3.53
6675,0.7,2806,5.72,5.74,3.53
6676,0.7,2806,5.72,5.74,3.53
6677,0.7,2806,5.72,5.74,3.53
6678,0.7,2806,5.72,5.74,3.53
6679,0.7,2806,5.72,5.74,3.53
6680,1.174011,6795.4395,6.8417606,6.882135,4.235699
6681,0.71,2807,5.66,5.72,3.54
6682,0.71,2807,5.66,5.72,3.54
6683,0.71,2807,5.66,5.72,3.54
6684,0.71,2807,5.66,5.72,3.54
6685,0.71,2807,5.66,5.72,3.54
6686,0.71,2807,5.66,5.72,3.54
6687,0.71,2807,5.66,5.72,3.54
6688,0.71,2807,5.66,5.72,3.54
6689,0.71,2807,5.66,5.72,3.54
6690,1.184011,6796.4395,6.7817607,6.862135,4.245699
6691,0.71,2807,5.84,5.9,3.52
6692,0.71,2807,5.84,5.9,3.52
6693,0.71,2807,5.84,5.9,3.52
6694,0.71,2807,5.84,5.9,3.52
6695,0.71,2807,5.84,5.9,3.52
6696,0.71,2807,5.84,5.9,3.52
6697,0.71,2807,5.84,5.9,3.52
6698,0.71,2807,5.84,5.9,3.52
6699,0.71,2807,5.84,5.9,3.52
6700,1.184011,6796.4395,6.961761,7.0421352,4.225699
6701,0.93,2807,6.21,6.19,3.84
6702,0.93,2807,6.21,6.19,3.84
6703,0.93,2807,6.21,6.19,3.84
6704,0.93,2807,6.21,6.19,3.84
6705,0.93,2807,6.21,6.19,3.84
6706,0.93,2807,6.21,6.19,3.84
6707,0.93,2807,6.21,6.19,3.84
6708,0.93,2807,6.21,6.19,3.84
6709,0.93,2807,6.21,6.19,3.84
6710,1.404011,6796.4395,7.331761,7.332135,4.545699
6711,0.8,2808,5.87,5.91,3.7
6712,0.8,2808,5.87,5.91,3.7
6713,0.8,2808,5.87,5.91,3.7
6714,0.8,2808,5.87,5.91,3.7
6715,0.8,2808,5.87,5.91,3.7
6716,0.8,2808,5.87,5.91,3.7
6717,0.8,2808,5.87,5.91,3.7
6718,0.8,2808,5.87,5.91,3.7
6719,0.8,2808,5.87,5.91,3.7
6720,1.274011,6797.4395,6.9917607,7.052135,4.4056993
6721,0.7,2808,5.64,5.71,3.52
6722,0.7,2808,5.64,5.71,3.52
6723,0.7,2808,5.64,5.71,3.52
6724,0.7,2808,5.64,5.71,3.52
6725,0.7,2808,5.64,5.71,3.52
6726,0.7,2808,5.64,5.71,3.52
6727,0.7,2808,5.64,5.71,3.52
6728,0.7,2808,5.64,5.71,3.52
6729,0.7,2808,5.64,5.71,3.52
6730,1.174011,6797.4395,6.7617607,6.852135,4.225699
6731,1,2808,6.16,6.09,4.07
6732,1,2808,6.16,6.09,4.07
6733,1,2808,6.16,6.09,4.07
6734,1,2808,6.16,6.09,4.07
6735,1,2808,6.16,6.09,4.07
6736,1,2808,6.16,6.09,4.07
6737,1,2808,6.16,6.09,4.07
6738,1,2808,6.16,6.09,4.07
6739,1,2808,6.16,6.09,4.07
6740,1.474011,6797.4395,7.2817607,7.2321353,4.775699
6741,0.75,2808,5.78,5.74,3.65
6742,0.75,2808,5.78,5.74,3.65
6743,0.75,2808,5.78,5.74,3.65
6744,0.75,2808,5.78,5.74,3.65
6745,0.75,2808,5.78,5.74,3.65
6746,0.75,2808,5.78,5.74,3.65
6747,0.75,2808,5.78,5.74,3.65
6748,0.75,2808,5.78,5.74,3.65
6749,0.75,2808,5.78,5.74,3.65
6750,1.224011,6797.4395,6.901761,6.882135,4.355699
6751,0.58,2808,5.41,5.43,3.3
6752,0.58,2808,5.41,5.43,3.3
6753,0.58,2808,5.41,5.43,3.3
6754,0.58,2808,5.41,5.43,3.3
6755,0.58,2808,5.41,5.43,3.3
6756,0.58,2808,5.41,5.43,3.3
6757,0.58,2808,5.41,5.43,3.3
6758,0.58,2808,5.41,5.43,3.3
6759,0.58,2808,5.41,5.43,3.3
6760,1.054011,6797.4395,6.5317607,6.572135,4.005699
6761,0.73,2808,5.74,5.7,3.61
6762,0.73,2808,5.74,5.7,3.61
6763,0.73,2808,5.74,5.7,3.61
6764,0.73,2808,5.74,5.7,3.61
